agi,balnce,exempt,wages,agir1,year,taxba
29950,-4078,13200,29920,22,2006,918
29240,-4480,9900,29270,22,2006,903
5535,-1919,6600,5525,6,2006,0
10200,-3682,6600,10180,11,2006,0
11560,-5022,9900,11560,12,2006,0
22210,-3259,9900,22550,21,2006,478
25160,-7382,13200,24890,22,2006,443
17630,-5583,9900,17380,18,2006,19
17780,-5758,9900,17790,18,2006,34
40380,-1007,6600,39820,24,2006,3396
26400,-6487,9900,26600,22,2006,898
28670,-4840,13200,23570,22,2006,793
12250,-3632,6600,12210,13,2006,0
16650,-1781,6600,16530,17,2006,249
23590,-2733,6600,23640,21,2006,943
3983,-30,3300,0,4,2006,0
22710,-3416,6600,22660,21,2006,858
1644,-204,6600,0,2,2006,0
17870,-4810,6600,17850,18,2006,373
43970,-4101,6600,43210,24,2006,3936
64430,-439,3300,43210,25,2006,10540
29520,-3045,9900,29560,22,2006,1274
3941,-1696,9900,3984,4,2006,0
9842,-4149,13200,9904,10,2006,0
43750,-4817,13200,43780,24,2006,2279
14420,-3922,6600,14560,15,2006,26
12200,-4717,9900,12310,13,2006,0
57800,-5644,13200,57760,25,2006,4394
23920,-6398,13200,23910,21,2006,318
31270,-5282,9900,31280,23,2006,1536
9959,-3990,9900,9933,10,2006,0
23060,-2432,6600,23060,21,2006,1321
3068,-1127,6600,3007,4,2006,0
16640,-5438,9900,16640,17,2006,0
6746,-560,3300,6632,7,2006,0
23150,-5126,16500,23320,21,2006,0
14440,-4141,6600,13990,15,2006,29
13760,-4453,6600,13750,14,2006,0
16240,-271,19800,16350,17,2006,0
27310,-4350,9900,27520,22,2006,713
18790,-5410,9900,12430,19,2006,134
39450,-2885,13200,39460,23,2006,1641
90410,-6267,16500,90370,26,2006,9021
3504,-715,6600,3533,4,2006,0
2987,-1279,9900,2987,3,2006,0
37880,-1848,6600,38510,23,2006,3541
16370,-5276,9900,16320,17,2006,0
20850,-5708,13200,20830,21,2006,9
33770,-143,6600,33860,23,2006,2926
16440,-1934,3300,16470,17,2006,819
26880,-7302,9900,27080,22,2006,943
6922,-2477,6600,6972,7,2006,0
19750,-4175,9900,19730,20,2006,0
26700,-1913,6600,26730,22,2006,1349
28720,-5852,13200,28770,22,2006,523
20940,-3291,6600,20940,21,2006,678
11310,-3974,9900,6084,12,2006,0
53330,-2475,3300,37870,25,2006,3264
19060,-1172,3300,18810,20,2006,1216
17580,-5405,9900,17600,18,2006,14
29720,-2090,6600,29900,22,2006,1073
4664,-1211,9900,0,5,2006,0
9989,-5094,13200,10030,10,2006,0
13890,-2813,13200,0,14,2006,0
17550,-4882,6600,17520,18,2006,338
9672,-2436,9900,135,10,2006,0
38140,-3141,13200,38220,23,2006,1491
50010,-3455,6600,64920,25,2006,3336
10670,-4530,9900,10720,11,2006,0
25960,-3333,9900,29140,22,2006,478
10190,-4120,9900,10180,11,2006,0
35810,-2754,9900,35870,23,2006,2219
13050,-8081,6600,35960,14,2006,0
30550,-3370,9900,30650,23,2006,1431
8279,-1097,3300,8409,9,2006,0
8711,-2639,6600,7033,9,2006,0
10120,-1208,9900,0,11,2006,0
14110,-4659,6600,14220,15,2006,0
55630,-2344,6600,55380,25,2006,5091
6731,-1304,6600,0,7,2006,0
24200,-5581,13200,24360,21,2006,69
43110,-2965,3300,46990,24,2006,4714
27520,-4748,9900,27670,22,2006,1008
17880,-1421,3300,17910,18,2006,1036
32230,-3410,6600,32260,23,2006,2174
27860,-4198,9900,27880,22,2006,1043
24270,-4946,9900,24400,21,2006,683
9039,-5532,3300,38410,10,2006,59
29080,-3502,9900,28810,22,2006,1206
20590,-3116,6600,17020,21,2006,643
35650,-6047,16500,35870,23,2006,1199
32530,-6371,9900,32740,23,2006,1724
14650,-5193,9900,13650,15,2006,0
43170,-4556,9900,43330,24,2006,3321
16600,-9641,13200,32620,17,2006,0
4902,-2115,13200,3421,5,2006,0
8741,-3550,13200,8734,9,2006,0
53740,-2275,3300,53460,25,2006,6326
44180,-6273,19800,49260,24,2006,1228
6571,-1965,9900,1776,7,2006,0
19370,-909,3300,19220,20,2006,1261
18430,-725,6600,18090,19,2006,0
20870,-5200,9900,20850,21,2006,343
19000,-774,6600,18980,20,2006,728
7508,-3164,9900,7818,8,2006,0
10640,-3353,6600,10670,11,2006,0
36420,-1640,3300,37930,23,2006,3819
8341,-2254,6600,4198,9,2006,0
6091,-798,3300,6124,7,2006,0
54060,-4708,19800,54040,25,2006,2841
8714,-2963,6600,8735,9,2006,0
32580,-6951,13200,32610,23,2006,668
38480,-3437,16500,38270,23,2006,1168
16550,-724,3300,16500,17,2006,841
2993,-1343,6600,2955,3,2006,0
26810,-3779,6600,26810,22,2006,1364
18750,-5741,13200,18520,19,2006,0
10530,-3942,9900,7039,11,2006,0
7989,-2715,6600,5269,8,2006,0
125300,-17870,16500,120700,27,2006,8634
29420,-5245,9900,29420,22,2006,1259
14620,-7159,6600,33820,15,2006,46
27680,-2417,9900,27710,22,2006,1023
36250,-2961,9900,36320,23,2006,1458
11090,-5445,9900,11100,12,2006,0
51500,-2915,6600,50770,25,2006,3966
4154,-1210,9900,1924,5,2006,0
26960,-3663,6600,26510,22,2006,1386
35160,-573,3300,35230,23,2006,2206
7746,-1597,6600,19560,8,2006,0
10150,-1743,6600,2192,11,2006,0
39630,-2263,9900,39840,23,2006,2159
28000,-5337,19800,27970,22,2006,0
7496,-3103,6600,7489,8,2006,0
5683,-2320,13200,5730,6,2006,0
35040,-4335,9900,35090,23,2006,1724
6275,-2231,6600,6288,7,2006,0
27120,-2198,6600,27510,22,2006,1409
20450,-6092,9900,20440,21,2006,303
19200,-4734,6600,19140,20,2006,508
12590,-4160,9900,2562,13,2006,0
17350,-6021,9900,17350,18,2006,0
6296,-2068,3300,23060,7,2006,0
47680,-2705,13200,50090,24,2006,3501
8164,-2792,6600,7982,9,2006,0
15750,-3417,6600,16020,16,2006,159
13700,-3775,6600,11250,14,2006,0
19710,-1237,3300,19780,20,2006,894
66930,-4509,6600,72020,25,2006,6749
22420,-5556,9900,22390,21,2006,0
38890,-4176,9900,38650,23,2006,2676
2916,-1232,9900,2918,3,2006,0
4238,-251,0,4194,5,2006,0
10450,-2661,19800,0,11,2006,0
21870,-5656,9900,21880,21,2006,443
27830,-3016,6600,27920,22,2006,61
19840,-6738,9900,19830,20,2006,478
5412,-1979,6600,5421,6,2006,0
127500,-2122,13200,124400,27,2006,13930
28650,-5228,9900,28760,22,2006,1139
6255,-3247,13200,6423,7,2006,0
62820,-721,13200,62820,25,2006,4964
12280,-3140,6600,12300,13,2006,0
20020,-5901,9900,19970,21,2006,256
8276,-2052,9900,0,9,2006,0
3908,-1702,6600,4030,4,2006,0
23490,-2645,9900,23540,21,2006,603
11400,-3809,9900,6271,12,2006,0
16980,-4309,6600,17020,17,2006,9
11010,-2786,9900,0,12,2006,0
18560,-4275,9900,17620,19,2006,0
26650,-4789,9900,26600,22,2006,923
17200,-4741,6600,28760,18,2006,303
17910,-878,3300,17910,18,2006,1044
10890,-3086,9900,2052,11,2006,0
46810,-1597,19800,41970,24,2006,1754
56660,-2299,9900,55980,25,2006,4716
25090,-3572,6600,25080,22,2006,1101
12750,-2817,13200,0,13,2006,0
44300,-2710,13200,35080,24,2006,2369
33190,-1947,6600,33170,23,2006,2316
8996,-1511,3300,6870,9,2006,54
22330,-6312,16500,35270,21,2006,0
73180,-6833,9900,74560,25,2006,6939
24900,-1622,6600,24950,21,2006,1079
6006,-1424,6600,1315,7,2006,0
4481,-338,3300,5453,5,2006,0
71610,-3118,3300,71810,25,2006,9964
11910,-3427,9900,2787,12,2006,0
26340,-2822,3300,37530,22,2006,886
22950,-5551,9900,23200,21,2006,548
25650,-301,3300,25070,22,2006,2206
33680,-4240,12400,40170,23,2006,1158
21750,53,3200,21860,21,2006,1596
170500,30600,2356,17030,27,2006,34730
50820,-4002,3200,50350,25,2006,3854
-288100,-243,16000,1734,0,2006,0
31780,-1591,3300,31860,23,2006,2409
52680,-1453,3300,46140,25,2006,6714
212400,48230,6400,30230,28,2006,39400
3435000,155200,0,0,32,2006,646100
103300,-4742,22400,103600,27,2006,11050
2276000,3775,0,2423000,32,2006,767200
398400,-14540,0,541100,28,2006,102000
755500,-2063,0,846400,29,2006,211700
180400,1763,16000,216000,27,2006,32050
15260,0,3100,51310,16,2006,365
400400,583,0,403900,28,2006,106000
223300,-1653,6144,332200,28,2006,45920
250100,4421,4736,235200,28,2006,48830
5486000,9127,0,1844000,33,2006,1736000
320300,-645,2304,439500,28,2006,70150
12040,1334,6400,0,13,2006,0
672,0,3200,287,1,2006,0
3039,462,9300,0,4,2006,0
3568,543,9600,0,4,2006,0
100800,-28870,16000,149200,27,2006,2051
-116700,-17880,9600,14960,0,2006,0
11690,-433,3200,13110,12,2006,348
-856100,-2034,0,45060,0,2006,0
4576000,-2498,0,2142000,32,2006,1127000
216300,23650,6400,18670,28,2006,31780
611900,177800,0,43880,29,2006,168600
24630,-880,3300,24690,21,2006,2049
14880,-854,3300,14880,15,2006,643
22440,-923,3300,22430,21,2006,1719
37650,-1123,3300,37370,23,2006,4006
7155,-1158,3300,7079,8,2006,0
26330,-469,3300,26310,22,2006,2304
37540,-1701,3300,36610,23,2006,3984
16640,-848,3300,15350,17,2006,849
43470,-2251,3300,43430,24,2006,5314
40330,-2162,6600,40210,24,2006,2759
30230,-2118,6600,30050,23,2006,1333
87920,-6482,6600,87920,26,2006,10870
23040,-285,3300,23030,21,2006,1809
14160,-950,3300,14090,15,2006,573
7360,-491,3300,7333,8,2006,0
22380,-911,3300,22440,21,2006,1711
18150,-398,3300,18150,19,2006,1074
11310,-673,3300,11280,12,2006,286
2778,-169,0,2743,3,2006,0
17290,-2002,3300,17280,18,2006,946
16730,-773,3300,16590,17,2006,864
11940,-663,3300,11930,12,2006,348
20280,-922,3300,20280,21,2006,1396
7497,-792,3300,7480,8,2006,0
56390,-764,3300,56440,25,2006,8539
29590,-427,3300,29610,22,2006,2791
23800,-419,3300,23810,21,2006,1921
3106,-170,0,3080,4,2006,0
28170,-910,3300,28160,22,2006,2581
5200,-254,0,5222,6,2006,6
37300,-994,6600,37100,23,2006,2301
24250,-272,3300,24540,21,2006,1996
45000,-1610,3300,45110,24,2006,5701
61110,-1361,3300,61820,25,2006,9726
16040,-919,3300,15970,17,2006,759
19090,-472,3300,19130,20,2006,1216
3438,-275,0,3432,4,2006,0
7496,-1111,6600,7603,8,2006,0
17110,-487,3300,17040,18,2006,924
27790,-3184,16500,27740,22,2006,373
17190,-3715,6600,17170,18,2006,303
25360,-2964,6600,25350,22,2006,1146
17000,-6369,6600,17010,18,2006,286
46520,-2224,13200,46530,24,2006,2699
44130,-2173,6600,44210,24,2006,3959
13270,-5856,19800,13190,14,2006,0
19090,-4672,6600,19080,20,2006,493
22550,-5743,13200,22420,21,2006,0
26860,-6387,9900,26850,22,2006,943
4176,-539,3300,4183,5,2006,0
12540,-4806,9900,12580,13,2006,0
80370,-10240,16500,80380,26,2006,9439
26700,-3203,9900,26890,22,2006,653
21710,-5804,13200,21440,21,2006,0
13220,-6092,9900,13280,14,2006,0
0,-40,6600,0,0,2006,0
2862,-1317,13200,2825,3,2006,0
91350,-1365,9900,91390,26,2006,10910
16200,-4903,6600,16100,17,2006,204
14040,-5779,9900,14090,15,2006,0
25090,-2386,6600,25090,22,2006,1101
16810,-6317,9900,16860,17,2006,0
21900,-4232,6600,21910,21,2006,773
12310,-5818,9900,12300,13,2006,0
16440,-3686,6600,16450,17,2006,229
15130,-691,3300,9872,16,2006,668
39050,-1302,6600,39040,23,2006,3201
42920,-1642,6600,37620,24,2006,3591
38890,-1898,6600,43690,23,2006,2532
26000,-4276,9900,26010,22,2006,583
52840,-52,3300,53470,25,2006,7651
24840,-5918,13200,24870,21,2006,34
25360,-3727,9900,25370,22,2006,793
2574,-1092,9900,2611,3,2006,0
17000,-5511,9900,17040,17,2006,0
50180,-3232,6600,49620,25,2006,4866
22200,-3355,6600,22200,21,2006,803
8487,-516,3300,8548,9,2006,4
34430,-5697,13200,34400,23,2006,1093
6622,-2742,9900,6838,7,2006,0
3290,-1549,9900,3338,4,2006,0
42080,-2495,9900,42060,24,2006,2526
84750,-4400,13200,84830,26,2006,8429
11220,-4667,9900,11220,12,2006,0
22440,-1742,6600,17290,21,2006,828
44040,-5210,16500,37990,24,2006,1829
9367,-3359,9900,9434,10,2006,0
19060,-2133,6600,19060,20,2006,493
10340,-4650,13200,10320,11,2006,0
1597,-589,6600,1535,2,2006,0
12970,-5233,9900,12920,13,2006,0
46550,-1804,6600,37630,24,2006,3689
19760,-4974,9900,19750,20,2006,231
26450,-2109,3300,26470,22,2006,2326
19960,-3574,13200,19880,20,2006,0
14130,-5021,13200,14310,15,2006,0
16080,-5370,9900,16190,17,2006,0
17270,-1064,6600,17290,18,2006,36
3197,-1388,3300,3181,4,2006,0
12810,-4033,6600,12880,13,2006,0
34800,-5682,16500,31750,23,2006,803
60910,-1834,3300,61220,25,2006,9676
20200,-5520,9900,20210,21,2006,276
17650,-4793,6600,17640,18,2006,348
15410,-5825,9900,15370,16,2006,0
37240,-1055,3300,37250,23,2006,3939
45270,-3108,6600,45280,24,2006,4939
15810,-4415,6600,15820,16,2006,166
13950,-4197,6600,14070,14,2006,0
23550,-6868,13200,23570,21,2006,281
26580,-5048,9900,26520,22,2006,913
5588,-2057,9900,5597,6,2006,0
35930,-3504,6600,35890,23,2006,2729
5980,-2500,6600,6101,6,2006,0
25500,-4908,19800,25230,22,2006,0
28880,-4463,9900,28760,22,2006,1176
5175,-2214,9900,5159,6,2006,0
19900,-5370,9900,18750,20,2006,0
18390,-3819,6600,18390,19,2006,423
12240,-2296,3300,12230,13,2006,254
24820,-6926,9900,24790,21,2006,738
29330,-1677,3300,25040,22,2006,2234
10140,-10240,26400,9654,11,2006,0
6194,-2421,6600,6238,7,2006,0
33070,-3657,16500,33090,23,2006,903
23920,-5918,9900,23950,21,2006,648
11470,-3282,6600,11490,12,2006,0
13580,-5652,9900,13550,14,2006,0
55400,-5857,13200,55460,25,2006,4034
34580,-3824,9900,34880,23,2006,2031
22920,-5359,9900,22650,21,2006,548
23300,-4043,9900,23300,21,2006,588
14610,-5572,9900,14500,15,2006,0
25920,-4349,6600,25920,22,2006,1229
8996,-267,3300,8829,9,2006,54
39540,-2627,6600,39580,23,2006,3269
37940,-1975,6600,37930,23,2006,3029
10450,-2780,6600,10460,11,2006,0
24100,-5380,9900,23680,21,2006,668
18000,-4105,6600,25590,19,2006,388
11290,-3357,6600,10350,12,2006,0
24480,-5851,6600,38220,21,2006,838
27080,-3326,6600,26950,22,2006,1296
16370,-990,3300,16370,17,2006,811
1293,-570,13200,1308,2,2006,0
13060,-5618,9900,13220,14,2006,0
9938,-4409,9900,9995,10,2006,0
51840,-5552,9900,51870,25,2006,3989
23590,-3145,9900,23550,21,2006,613
15220,-1857,6600,14860,16,2006,0
29390,-3112,9900,29390,22,2006,993
9758,-2487,13200,0,10,2006,0
30870,-2011,13200,30920,23,2006,738
25880,-560,6600,10080,22,2006,698
15360,-5178,9900,15310,16,2006,0
9239,-644,3300,9253,10,2006,79
37730,-1797,6600,31000,23,2006,2999
14520,-4078,16500,7802,15,2006,0
21260,-4443,6600,21240,21,2006,713
34250,-757,3300,25830,23,2006,3489
21440,-7333,13200,21480,21,2006,69
24270,-2212,9900,24180,21,2006,269
67310,-6871,13200,67400,25,2006,4664
27000,-3744,9900,27120,22,2006,513
12650,-3324,9900,1716,13,2006,0
20210,-4473,6600,20210,21,2006,608
13610,-5492,13200,13530,14,2006,0
40470,-3733,9900,40820,24,2006,2916
23510,-6583,13200,23310,21,2006,1
22850,-4756,13200,22940,21,2006,211
21680,-4155,9900,21190,21,2006,149
9362,-1364,6600,0,10,2006,0
8681,-1815,6600,1601,9,2006,0
4316,-1870,9900,4318,5,2006,0
10090,-2994,6600,10110,11,2006,0
5637,-1588,6600,3506,6,2006,0
7193,-649,3300,7176,8,2006,0
-2722,-1202,6600,0,0,2006,0
34660,-5220,9900,34570,23,2006,1529
10800,-4879,9900,10720,11,2006,0
63170,-5259,6600,62420,25,2006,5651
32350,-4840,13200,32390,23,2006,1206
23480,-5055,13200,23180,21,2006,0
8071,-224,6600,8069,9,2006,0
10660,-214,3300,10450,11,2006,221
3395,-622,6600,3302,4,2006,0
58560,-3176,13200,58680,25,2006,4506
30000,-1658,6600,33410,23,2006,1313
23430,-6071,13200,25830,21,2006,0
13530,-5790,9900,11840,14,2006,0
15480,-4370,6600,15480,16,2006,134
39690,-3647,9900,39700,23,2006,1259
37880,-2821,13200,37560,23,2006,1438
65830,-8499,9900,64470,25,2006,4656
2336,-1087,9900,2331,3,2006,0
18730,-4444,13200,8020,19,2006,0
35680,-2341,3300,35750,23,2006,2101
11110,-734,3300,11160,12,2006,9
28980,-3446,9900,29200,22,2006,1191
27980,-764,3300,27960,22,2006,2551
10010,-3588,6600,10030,11,2006,0
21730,-4005,9900,21710,21,2006,154
16740,-914,6600,16690,17,2006,0
8021,-2758,6600,4909,9,2006,0
136200,-8299,6600,0,27,2006,18700
22100,-839,3300,22100,21,2006,1674
10100,-1836,6600,2222,11,2006,0
33990,-3606,3300,33800,23,2006,0
37610,-1413,3300,37290,23,2006,3414
23900,-4836,13200,23860,21,2006,0
55940,-3621,3300,55210,25,2006,5689
35630,-4758,16500,35710,23,2006,883
34700,-3147,9900,34760,23,2006,2054
95880,-7289,9900,97720,26,2006,13530
30480,-3460,6600,30460,23,2006,1694
7696,-3166,9900,7626,8,2006,0
29460,-3897,9900,29340,22,2006,1266
35470,-781,6600,28740,23,2006,1881
42440,-5047,6600,40820,24,2006,1686
32250,-2462,6600,30190,23,2006,1438
55870,-3270,6600,53060,25,2006,4686
25160,-1213,3300,25220,22,2006,2131
39550,-4098,6600,38850,23,2006,2811
11760,-3426,9900,7139,12,2006,0
19850,-877,3300,19850,20,2006,1336
29490,-9589,16500,29520,22,2006,308
12030,-2728,6600,4650,13,2006,0
19060,-3870,6600,14700,20,2006,493
37340,-4790,16500,36510,23,2006,488
27890,-3300,6600,36460,22,2006,1521
9646,-2512,9900,5057,10,2006,0
28070,-1246,6600,25350,22,2006,1551
22080,-6231,13200,25440,21,2006,0
92530,-1317,6600,92610,26,2006,11030
3454,-1475,9900,3458,4,2006,0
12580,-6262,9900,15080,13,2006,0
6498,-2657,6600,6464,7,2006,0
16130,-1713,3300,16100,17,2006,774
9364,-3938,9900,9318,10,2006,0
14830,-3277,6600,15410,15,2006,69
10940,-3373,6600,10020,11,2006,0
7430,-1395,6600,0,8,2006,0
8281,-1615,6600,727,9,2006,0
18010,-4327,6600,18020,19,2006,388
17430,-3953,6600,17110,18,2006,328
1570,-251,3300,1601,2,2006,0
14610,-1063,6600,0,15,2006,46
14710,-5447,9900,14710,15,2006,0
97260,-4434,9900,96110,26,2006,12250
5711,-2102,6600,5708,6,2006,0
21310,-2529,9900,10720,21,2006,388
38810,-6182,9900,37950,23,2006,1003
24760,-1539,6600,24790,21,2006,1576
18980,-6075,9900,31570,19,2006,154
18500,-5298,9900,18520,19,2006,106
38380,-3655,6600,38290,23,2006,3096
11100,-2910,9900,646,12,2006,0
17270,-5055,9900,17290,18,2006,0
8105,-2727,6600,5696,9,2006,0
76620,-4832,19800,76650,26,2006,6126
25500,-2188,6600,25220,22,2006,863
10710,-3074,6600,30370,11,2006,0
8535,-3332,13200,6773,9,2006,0
17080,-8872,13200,20680,18,2006,0
-326200,-2176,9900,45860,0,2006,0
15260,-3889,6600,15340,16,2006,111
14060,-6352,13200,14050,15,2006,0
45910,-1305,3300,66560,24,2006,5926
14090,-477,3300,14060,15,2006,563
96980,-929,9900,66630,26,2006,10460
11520,-2845,13200,0,12,2006,0
9080,-3505,9900,9098,10,2006,0
11930,-3409,9900,2964,12,2006,0
21250,-475,3300,21190,21,2006,1539
32700,-643,3300,32670,23,2006,3256
21290,-7101,9900,21270,21,2006,383
18250,-912,3200,15810,19,2006,1146
31740,-387,3300,31740,23,2006,3114
48370,-1524,3300,48420,24,2006,6539
63790,-235,9300,64140,25,2006,6001
4641,-1855,19800,4637,5,2006,0
1238,-47,3300,1245,2,2006,0
865200,218200,0,0,29,2006,214000
-305600,0,3100,0,0,2006,0
-346100,-20170,9300,0,0,2006,0
358900,7973,0,23550,28,2006,15240
11280,-26,3100,11260,12,2006,333
36250,-13,3200,36340,23,2006,996
48440,-4733,22400,48200,24,2006,1353
22120,-4971,13200,22060,21,2006,136
24370,21,3200,23560,21,2006,2061
31000,-1133,3300,27790,23,2006,2229
-165500,-50,9900,0,0,2006,0
270600,27400,5568,67810,28,2006,32310
73320,-1169,9600,68320,25,2006,6384
-597800,-20710,0,203400,0,2006,0
-1133000,0,0,0,0,2006,0
1387000,-29810,0,41600,30,2006,204800
27470,-777,3300,27180,22,2006,2041
-1210000,0,0,0,0,2006,0
42390,-9358,3200,63020,24,2006,2571
51550,-1533,3200,62140,25,2006,1469
143000,-418,12800,0,27,2006,1943
337700,95980,0,0,28,2006,76720
256800,1132,4352,147100,28,2006,46170
79990,1504,12800,0,26,2006,3294
10990,1968,3200,0,11,2006,279
78080,5700,12400,6415,26,2006,6819
640500,1144,0,0,29,2006,95240
44750,7472,12400,0,24,2006,2464
66700,22100,3200,0,25,2006,11280
-1830000,5453,0,0,0,2006,0
-1514000,0,0,0,0,2006,0
-1452000,0,0,67590,0,2006,0
281,-151,3200,1496,1,2006,0
-226900,0,6400,0,0,2006,0
35730,-699,9600,0,23,2006,1471
30110,-124,12800,0,23,2006,733
-20830,0,12800,0,0,2006,0
-3801000,-16530,0,0,0,2006,0
69390,-2745,3300,58520,25,2006,11790
281800,16060,3072,0,28,2006,34560
149800,8630,6400,0,27,2006,23190
884600,68260,0,5534,29,2006,173200
92740,13690,16000,4312,26,2006,7764
31210,-460,3300,31240,23,2006,3039
35660,-1302,3300,35650,23,2006,3706
45620,-1442,3300,45610,24,2006,5851
3600,-556,3300,3598,4,2006,0
25150,-883,3300,25180,22,2006,2124
27510,-630,3300,27520,22,2006,2484
15910,-448,3300,15870,16,2006,748
5522,-794,3300,5459,6,2006,0
22980,-911,3300,23090,21,2006,1801
15220,-1193,3300,14390,16,2006,678
12930,-263,3300,12940,13,2006,448
12260,-141,3300,12270,13,2006,383
8227,-594,0,8234,9,2006,308
46790,-497,3300,46820,24,2006,6139
34810,-555,3300,34820,23,2006,3579
14260,-911,3300,14380,15,2006,583
18390,-791,3300,19060,19,2006,1111
39540,-212,3300,39310,23,2006,4326
35880,-1162,3300,35870,23,2006,3736
12870,-661,3300,12880,13,2006,443
23310,-27,3300,23300,21,2006,1854
16020,-530,3300,16030,17,2006,759
8344,-710,3300,8353,9,2006,0
22270,-487,3300,22260,21,2006,1696
28510,-903,3300,28490,22,2006,2634
34740,-1130,3300,34730,23,2006,3564
45230,-811,6600,45300,24,2006,3494
32310,-1239,3300,32100,23,2006,3204
20550,-912,3300,20550,21,2006,1434
25930,-397,3300,25930,22,2006,2244
16510,-536,3300,16500,17,2006,834
46100,-1298,3300,46090,24,2006,5964
23970,-302,3300,23990,21,2006,1951
18670,-3688,9900,18630,19,2006,0
20440,-988,6600,20410,21,2006,628
40620,-1062,23100,40610,24,2006,723
